Price,Close
Ticker,AAPL
Date,
2020-09-11,108.73715209960938
2020-09-14,111.99925994873047
2020-09-15,112.17398071289062
2020-09-16,108.86335754394531
2020-09-17,107.12549591064453
2020-09-18,103.72746276855469
2020-09-21,106.87306213378906
2020-09-22,108.55265808105469
2020-09-23,103.99930572509766
2020-09-24,105.06729888916016
2020-09-25,109.00897979736328
2020-09-28,111.61092376708984
2020-09-29,110.76627349853516
2020-09-30,112.43614196777344
2020-10-01,113.3875961303711
2020-10-02,109.72742462158203
2020-10-05,113.10602569580078
2020-10-06,109.86337280273438
2020-10-07,111.72738647460938
2020-10-08,111.62061309814453
2020-10-09,113.56234741210938
2020-10-12,120.77587127685547
2020-10-13,117.57202911376953
2020-10-14,117.65941619873047
2020-10-15,117.19341278076172
2020-10-16,115.55261993408203
2020-10-19,112.60120391845703
2020-10-20,114.08660125732422
2020-10-21,113.46524810791016
2020-10-22,112.37789154052734
2020-10-23,111.68858337402344
2020-10-26,111.69828033447266
2020-10-27,113.20309448242188
2020-10-28,107.9604263305664
2020-10-29,111.9604263305664
2020-10-30,105.68860626220703
2020-11-02,105.60124206542969
2020-11-03,107.22258758544922
2020-11-04,111.60118865966797
2020-11-05,115.56233978271484
2020-11-06,115.43104553222656
2020-11-09,113.12610626220703
2020-11-10,112.78572082519531
2020-11-11,116.20907592773438
2020-11-12,115.93677520751953
2020-11-13,115.98541259765625
2020-11-16,116.9968490600586
2020-11-17,116.11181640625
2020-11-18,114.7891845703125
2020-11-19,115.38243103027344
2020-11-20,114.11809539794922
2020-11-23,110.72393798828125
2020-11-24,112.00769805908203
2020-11-25,112.84410095214844
2020-11-27,113.38868713378906
2020-11-30,115.78116607666016
2020-12-01,119.35039520263672
2020-12-02,119.70049285888672
2020-12-03,119.56434631347656
2020-12-04,118.89329528808594
2020-12-07,120.35210418701172
2020-12-08,120.96480560302734
2020-12-09,118.43618774414062
2020-12-10,119.85611724853516
2020-12-11,119.04889678955078
2020-12-14,118.43618774414062
2020-12-15,124.36871337890625
2020-12-16,124.30062866210938
2020-12-17,125.1662368774414
2020-12-18,123.18222045898438
2020-12-21,124.70909118652344
2020-12-22,128.25888061523438
2020-12-23,127.3641128540039
2020-12-24,128.3463592529297
2020-12-28,132.936767578125
2020-12-29,131.16677856445312
2020-12-30,130.04837036132812
2020-12-31,129.046630859375
2021-01-04,125.85669708251953
2021-01-05,127.4127426147461
2021-01-06,123.12386322021484
2021-01-07,127.32524871826172
2021-01-08,128.42422485351562
2021-01-11,125.43851470947266
2021-01-12,125.26343536376953
2021-01-13,127.29608154296875
2021-01-14,125.37043762207031
2021-01-15,123.64901733398438
2021-01-19,124.3200912475586
2021-01-20,128.40480041503906
2021-01-21,133.11184692382812
2021-01-22,135.25148010253906
2021-01-25,138.99569702148438
2021-01-26,139.22915649414062
2021-01-27,138.1593475341797
2021-01-28,133.32582092285156
2021-01-29,128.33665466308594
2021-02-01,130.4568328857422
2021-02-02,131.28347778320312
2021-02-03,130.26231384277344
2021-02-04,133.61758422851562
2021-02-05,133.20362854003906
2021-02-08,133.3497314453125
2021-02-09,132.47311401367188
2021-02-10,131.86924743652344
2021-02-11,131.61602783203125
2021-02-12,131.84974670410156
2021-02-16,129.7264404296875
2021-02-17,127.43759155273438
2021-02-18,126.33699798583984
2021-02-19,126.49279022216797
2021-02-22,122.72344207763672
2021-02-23,122.58708953857422
2021-02-24,122.09034729003906
2021-02-25,117.84370422363281
2021-02-26,118.10670471191406
2021-03-01,124.4668960571289
2021-03-02,121.8663330078125
2021-03-03,118.88590240478516
2021-03-04,117.0060806274414
2021-03-05,118.26253509521484
2021-03-08,113.33411407470703
2021-03-09,117.94110870361328
2021-03-10,116.8599853515625
2021-03-11,118.78849029541016
2021-03-12,117.88268280029297
2021-03-15,120.76570892333984
2021-03-16,122.30462646484375
2021-03-17,121.51570129394531
2021-03-18,117.39567565917969
2021-03-19,116.8697280883789
2021-03-22,120.18132019042969
2021-03-23,119.3534164428711
2021-03-24,116.96712493896484
2021-03-25,117.45413208007812
2021-03-26,118.0580062866211
2021-03-29,118.23332977294922
2021-03-30,116.78205871582031
2021-03-31,118.97356414794922
2021-04-01,119.80146026611328
2021-04-05,122.62604522705078
2021-04-06,122.927978515625
2021-04-07,124.57405090332031
2021-04-08,126.97004699707031
2021-04-09,129.54141235351562
2021-04-12,127.82720947265625
2021-04-13,130.93418884277344
2021-04-14,128.59666442871094
2021-04-15,131.00242614746094
2021-04-16,130.67124938964844
2021-04-19,131.33355712890625
2021-04-20,129.6485595703125
2021-04-21,130.02838134765625
2021-04-22,128.50897216796875
2021-04-23,130.82704162597656
2021-04-26,131.21665954589844
2021-04-27,130.89524841308594
2021-04-28,130.1062774658203
2021-04-29,130.00892639160156
2021-04-30,128.04148864746094
2021-05-03,129.09332275390625
2021-05-04,124.52533721923828
2021-05-05,124.76885986328125
2021-05-06,126.36620330810547
2021-05-07,127.03939819335938
2021-05-10,123.76119995117188
2021-05-11,122.84410095214844
2021-05-12,119.78052520751953
2021-05-13,121.92697143554688
2021-05-14,124.3465805053711
2021-05-17,123.19532012939453
2021-05-18,121.80992126464844
2021-05-19,121.65379333496094
2021-05-20,124.20999908447266
2021-05-21,122.37577056884766
2021-05-24,124.00511169433594
2021-05-25,123.80999755859375
2021-05-26,123.76119995117188
2021-05-27,122.22943115234375
2021-05-28,121.57575988769531
2021-06-01,121.25379180908203
2021-06-02,122.0147705078125
2021-06-03,120.53178405761719
2021-06-04,122.82457733154297
2021-06-07,122.83433532714844
2021-06-08,123.65388488769531
2021-06-09,124.03437042236328
2021-06-10,123.0392074584961
2021-06-11,124.24901580810547
2021-06-14,127.30281829833984
2021-06-15,126.4832763671875
2021-06-16,126.9808120727539
2021-06-17,128.58091735839844
2021-06-18,127.2833023071289
2021-06-21,129.07850646972656
2021-06-22,130.71755981445312
2021-06-23,130.4444122314453
2021-06-24,130.16146850585938
2021-06-25,129.86875915527344
2021-06-28,131.4981231689453
2021-06-29,133.01036071777344
2021-06-30,133.62501525878906
2021-07-01,133.92745971679688
2021-07-02,136.5519561767578
2021-07-06,138.56182861328125
2021-07-07,141.0497283935547
2021-07-08,139.75209045410156
2021-07-09,141.57656860351562
2021-07-12,140.98143005371094
2021-07-13,142.0936737060547
2021-07-14,145.51817321777344
2021-07-15,144.86448669433594
2021-07-16,142.8253936767578
2021-07-19,138.98133850097656
2021-07-20,142.59124755859375
2021-07-21,141.8594970703125
2021-07-22,143.22540283203125
2021-07-23,144.94253540039062
2021-07-26,145.362060546875
2021-07-27,143.19615173339844
2021-07-28,141.44973754882812
2021-07-29,142.0936737060547
2021-07-30,142.30831909179688
2021-08-02,141.9766082763672
2021-08-03,143.77175903320312
2021-08-04,143.3717498779297
2021-08-05,143.4790802001953
2021-08-06,142.7950897216797
2021-08-09,142.7462615966797
2021-08-10,142.2675018310547
2021-08-11,142.52151489257812
2021-08-12,145.482177734375
2021-08-13,145.68736267089844
2021-08-16,147.66110229492188
2021-08-17,146.75244140625
2021-08-18,143.0100860595703
2021-08-19,143.34230041503906
2021-08-20,144.79820251464844
2021-08-23,146.28341674804688
2021-08-24,146.1954345703125
2021-08-25,144.96432495117188
2021-08-26,144.16305541992188
2021-08-27,145.1988067626953
2021-08-30,149.61532592773438
2021-08-31,148.35487365722656
2021-09-01,149.01930236816406
2021-09-02,150.13320922851562
2021-09-03,150.76832580566406
2021-09-07,153.10362243652344
2021-09-08,151.55979919433594
2021-09-09,150.54360961914062
2021-09-10,145.56033325195312
2021-09-13,146.12704467773438
2021-09-14,144.72976684570312
2021-09-15,145.6189727783203
2021-09-16,145.38442993164062
2021-09-17,142.7169189453125
2021-09-20,139.66835021972656
2021-09-21,140.14715576171875
2021-09-22,142.51174926757812
2021-09-23,143.46932983398438
2021-09-24,143.5572509765625
2021-09-27,142.04273986816406
2021-09-28,138.6619415283203
2021-09-29,139.5608673095703
2021-09-30,138.2613067626953
2021-10-01,139.38497924804688
2021-10-04,135.95535278320312
2021-10-05,137.88021850585938
2021-10-06,138.7498779296875
2021-10-07,140.01034545898438
2021-10-08,139.62925720214844
2021-10-11,139.5413360595703
2021-10-12,138.2710723876953
2021-10-13,137.68478393554688
2021-10-14,140.46958923339844
2021-10-15,141.5248565673828
2021-10-18,143.1957244873047
2021-10-19,145.35513305664062
2021-10-20,145.8436737060547
2021-10-21,146.05865478515625
2021-10-22,145.28675842285156
2021-10-25,145.23788452148438
2021-10-26,145.90235900878906
2021-10-27,145.4430694580078
2021-10-28,149.07794189453125
2021-10-29,146.37135314941406
2021-11-01,145.55056762695312
2021-11-02,146.58631896972656
2021-11-03,148.02264404296875
2021-11-04,147.50479125976562
2021-11-05,148.033203125
2021-11-08,147.21124267578125
2021-11-09,147.57327270507812
2021-11-10,144.7453155517578
2021-11-11,144.6964111328125
2021-11-12,146.77090454101562
2021-11-15,146.78067016601562
2021-11-16,147.7592010498047
2021-11-17,150.1957550048828
2021-11-18,154.48179626464844
2021-11-19,157.10426330566406
2021-11-22,157.56417846679688
2021-11-23,157.94578552246094
2021-11-24,158.46438598632812
2021-11-26,153.44451904296875
2021-11-29,156.80093383789062
2021-11-30,161.75230407714844
2021-12-01,161.23367309570312
2021-12-02,160.24534606933594
2021-12-03,158.3665313720703
2021-12-06,161.7718963623047
2021-12-07,167.5060577392578
2021-12-08,171.3223876953125
2021-12-09,170.8135528564453
2021-12-10,175.59860229492188
2021-12-13,171.96823120117188
2021-12-14,170.58851623535156
2021-12-15,175.45184326171875
2021-12-16,168.5629119873047
2021-12-17,167.4669647216797
2021-12-20,166.1068115234375
2021-12-21,169.2772674560547
2021-12-22,171.87037658691406
2021-12-23,172.4966583251953
2021-12-27,176.45973205566406
2021-12-28,175.44200134277344
2021-12-29,175.5301055908203
2021-12-30,174.3754425048828
2021-12-31,173.75892639160156
2022-01-03,178.10365295410156
2022-01-04,175.84324645996094
2022-01-05,171.16583251953125
2022-01-06,168.30848693847656
2022-01-07,168.474853515625
2022-01-10,168.49441528320312
2022-01-11,171.3223876953125
2022-01-12,171.76272583007812
2022-01-13,168.49441528320312
2022-01-14,169.35560607910156
2022-01-18,166.15574645996094
2022-01-19,162.66232299804688
2022-01-20,160.97923278808594
2022-01-21,158.92430114746094
2022-01-24,158.1512908935547
2022-01-25,156.3507537841797
2022-01-26,156.2626953125
2022-01-27,155.80276489257812
2022-01-28,166.67433166503906
2022-01-31,171.02883911132812
2022-02-01,170.86251831054688
2022-02-02,172.0660858154297
2022-02-03,169.18919372558594
2022-02-04,168.90505981445312
2022-02-07,168.18983459472656
2022-02-08,171.29576110839844
2022-02-09,172.71644592285156
2022-02-10,168.6405029296875
2022-02-11,165.23086547851562
2022-02-14,165.4660186767578
2022-02-15,169.2969512939453
2022-02-16,169.0618438720703
2022-02-17,165.4660186767578
2022-02-18,163.91793823242188
2022-02-22,160.99819946289062
2022-02-23,156.83407592773438
2022-02-24,159.4501190185547
2022-02-25,161.51748657226562
2022-02-28,161.7820281982422
2022-03-01,159.9008331298828
2022-03-02,163.19288635253906
2022-03-03,162.8695526123047
2022-03-04,159.87144470214844
2022-03-07,156.0796661376953
2022-03-08,154.25726318359375
2022-03-09,159.65591430664062
2022-03-10,155.3154754638672
2022-03-11,151.60205078125
2022-03-14,147.5751190185547
2022-03-15,151.95480346679688
2022-03-16,156.3638153076172
2022-03-17,157.3730010986328
2022-03-18,160.6651153564453
2022-03-21,162.03677368164062
2022-03-22,165.40721130371094
2022-03-23,166.7691192626953
2022-03-24,170.5511016845703
2022-03-25,171.1879425048828
2022-03-28,172.05015563964844
2022-03-29,175.34225463867188
2022-03-30,174.1763153076172
2022-03-31,171.0802001953125
2022-04-01,170.7862091064453
2022-04-04,174.83274841308594
2022-04-05,171.5210418701172
2022-04-06,168.3563995361328
2022-04-07,168.66012573242188
2022-04-08,166.65155029296875
2022-04-11,162.39926147460938
2022-04-12,164.27066040039062
2022-04-13,166.95529174804688
2022-04-14,161.9486083984375
2022-04-18,161.7330322265625
2022-04-19,164.0159454345703
2022-04-20,163.849365234375
2022-04-21,163.0557098388672
2022-04-22,158.51931762695312
2022-04-25,159.5873260498047
2022-04-26,153.6302490234375
2022-04-27,153.40487670898438
2022-04-28,160.33193969726562
2022-04-29,154.46299743652344
2022-05-02,154.76673889160156
2022-05-03,156.25604248046875
2022-05-04,162.66383361816406
2022-05-05,153.60081481933594
2022-05-06,154.326904296875
2022-05-09,149.2049102783203
2022-05-10,151.60891723632812
2022-05-11,143.7493438720703
2022-05-12,139.88330078125
2022-05-13,144.34786987304688
2022-05-16,142.80735778808594
2022-05-17,146.43789672851562
2022-05-18,138.17599487304688
2022-05-19,134.77114868164062
2022-05-20,135.00665283203125
2022-05-23,140.4229736328125
2022-05-24,137.72462463378906
2022-05-25,137.88162231445312
2022-05-26,141.08038330078125
2022-05-27,146.83038330078125
2022-05-31,146.0453643798828
2022-06-01,145.91783142089844
2022-06-02,148.37088012695312
2022-06-03,142.650390625
2022-06-06,143.39608764648438
2022-06-07,145.91783142089844
2022-06-08,145.18190002441406
2022-06-09,139.96177673339844
2022-06-10,134.55528259277344
2022-06-13,129.40382385253906
2022-06-14,130.26731872558594
2022-06-15,132.88717651367188
2022-06-16,127.61797332763672
2022-06-17,129.08984375
2022-06-21,133.3189239501953
2022-06-22,132.8087158203125
2022-06-23,135.67384338378906
2022-06-24,139.00018310546875
2022-06-27,139.00018310546875
2022-06-28,134.8594512939453
2022-06-29,136.6157989501953
2022-06-30,134.1529541015625
2022-07-01,136.32144165039062
2022-07-05,138.90203857421875
2022-07-06,140.2365264892578
2022-07-07,143.6021270751953
2022-07-08,144.27920532226562
2022-07-11,142.14991760253906
2022-07-12,143.12130737304688
2022-07-13,142.75830078125
2022-07-14,145.6822967529297
2022-07-15,147.35044860839844
2022-07-18,144.3086395263672
2022-07-19,148.16481018066406
2022-07-20,150.16653442382812
2022-07-21,152.43316650390625
2022-07-22,151.19680786132812
2022-07-25,150.07821655273438
2022-07-26,148.7535400390625
2022-07-27,153.84613037109375
2022-07-28,154.39559936523438
2022-07-29,159.45875549316406
2022-08-01,158.47750854492188
2022-08-02,157.0056610107422
2022-08-03,163.01077270507812
2022-08-04,162.69674682617188
2022-08-05,162.4707794189453
2022-08-08,161.99913024902344
2022-08-09,162.04823303222656
2022-08-10,166.2930450439453
2022-08-11,165.5561065673828
2022-08-12,169.10325622558594
2022-08-15,170.1742401123047
2022-08-16,170.01702880859375
2022-08-17,171.51055908203125
2022-08-18,171.11752319335938
2022-08-19,168.53334045410156
2022-08-22,164.65211486816406
2022-08-23,164.3180389404297
2022-08-24,164.61280822753906
2022-08-25,167.0692901611328
2022-08-26,160.7708740234375
2022-08-29,158.56988525390625
2022-08-30,156.1428985595703
2022-08-31,154.4823455810547
2022-09-01,155.20945739746094
2022-09-02,153.09689331054688
2022-09-06,151.8391571044922
2022-09-07,153.24427795410156
2022-09-08,151.77041625976562
2022-09-09,154.62973022460938
2022-09-12,160.5841827392578
2022-09-13,151.16119384765625
2022-09-14,152.60557556152344
2022-09-15,149.7167510986328
2022-09-16,148.0758514404297
2022-09-19,151.7900390625
2022-09-20,154.1679229736328
2022-09-21,151.04327392578125
2022-09-22,150.08038330078125
2022-09-23,147.81053161621094
2022-09-26,148.14463806152344
2022-09-27,149.11740112304688
2022-09-28,147.23081970214844
2022-09-29,139.9989776611328
2022-09-30,135.79354858398438
2022-10-03,139.96951293945312
2022-10-04,143.55596923828125
2022-10-05,143.85073852539062
2022-10-06,142.8976287841797
2022-10-07,137.650634765625
2022-10-10,137.97486877441406
2022-10-11,136.55995178222656
2022-10-12,135.9311065673828
2022-10-13,140.5001220703125
2022-10-14,135.9704132080078
2022-10-17,139.93020629882812
2022-10-18,141.24688720703125
2022-10-19,141.35494995117188
2022-10-20,140.89315795898438
2022-10-21,144.7056121826172
2022-10-24,146.84762573242188
2022-10-25,149.68728637695312
2022-10-26,146.7493896484375
2022-10-27,142.27862548828125
2022-10-28,153.0281524658203
2022-10-31,150.6698760986328
2022-11-01,148.02674865722656
2022-11-02,142.50460815429688
2022-11-03,136.46168518066406
2022-11-04,136.1959686279297
2022-11-07,136.72740173339844
2022-11-08,137.29824829101562
2022-11-09,132.74136352539062
2022-11-10,144.55197143554688
2022-11-11,147.3372802734375
2022-11-14,145.93971252441406
2022-11-15,147.67189025878906
2022-11-16,146.44163513183594
2022-11-17,148.34120178222656
2022-11-18,148.90219116210938
2022-11-21,145.67398071289062
2022-11-22,147.80970764160156
2022-11-23,148.6856689453125
2022-11-25,145.7723846435547
2022-11-28,141.94381713867188
2022-11-29,138.94190979003906
2022-11-30,145.6936492919922
2022-12-01,145.9691925048828
2022-12-02,145.47711181640625
2022-12-05,144.3157501220703
2022-12-06,140.65444946289062
2022-12-07,138.715576171875
2022-12-08,140.39854431152344
2022-12-09,139.91629028320312
2022-12-12,142.2095184326172
2022-12-13,143.17404174804688
2022-12-14,140.94973754882812
2022-12-15,134.34561157226562
2022-12-16,132.38702392578125
2022-12-19,130.2808074951172
2022-12-20,130.2119140625
2022-12-21,133.3122100830078
2022-12-22,130.14300537109375
2022-12-23,129.77886962890625
2022-12-27,127.97775268554688
2022-12-28,124.05072021484375
2022-12-29,127.56438446044922
2022-12-30,127.87931823730469
2023-01-03,123.09601593017578
2023-01-04,124.36566162109375
2023-01-05,123.04680633544922
2023-01-06,127.57421112060547
2023-01-09,128.09580993652344
2023-01-10,128.6667022705078
2023-01-11,131.38314819335938
2023-01-12,131.30441284179688
2023-01-13,132.63308715820312
2023-01-17,133.79444885253906
2023-01-18,133.07598876953125
2023-01-19,133.1350555419922
2023-01-20,135.69398498535156
2023-01-23,138.88287353515625
2023-01-24,140.2804412841797
2023-01-25,139.6210174560547
2023-01-26,141.68789672851562
2023-01-27,143.62677001953125
2023-01-30,140.7430419921875
2023-01-31,142.0126495361328
2023-02-01,143.1346893310547
2023-02-02,148.43963623046875
2023-02-03,152.06155395507812
2023-02-06,149.33523559570312
2023-02-07,152.2091522216797
2023-02-08,149.52224731445312
2023-02-09,148.4888153076172
2023-02-10,148.85357666015625
2023-02-13,151.6529541015625
2023-02-14,151.01226806640625
2023-02-15,153.1118621826172
2023-02-16,151.51498413085938
2023-02-17,150.37155151367188
2023-02-21,146.3596649169922
2023-02-22,146.78353881835938
2023-02-23,147.2665252685547
2023-02-24,144.6149444580078
2023-02-27,145.80767822265625
2023-02-28,145.30494689941406
2023-03-01,143.2349395751953
2023-03-02,143.82638549804688
2023-03-03,148.87326049804688
2023-03-06,151.63330078125
2023-03-07,149.4351348876953
2023-03-08,150.6869659423828
2023-03-09,148.43954467773438
2023-03-10,146.37940979003906
2023-03-13,148.32125854492188
2023-03-14,150.41098022460938
2023-03-15,150.80528259277344
2023-03-16,153.6244354248047
2023-03-17,152.78656005859375
2023-03-20,155.15228271484375
2023-03-21,157.00543212890625
2023-03-22,155.57618713378906
2023-03-23,156.66041564941406
2023-03-24,157.96157836914062
2023-03-27,156.0196990966797
2023-03-28,155.3987274169922
2023-03-29,158.47415161132812
2023-03-30,160.0414581298828
2023-03-31,162.54518127441406
2023-04-03,163.79702758789062
2023-04-04,163.2647705078125
2023-04-05,161.42144775390625
2023-04-06,162.30862426757812
2023-04-10,159.7161407470703
2023-04-11,158.5037384033203
2023-04-12,157.81375122070312
2023-04-13,163.19573974609375
2023-04-14,162.85076904296875
2023-04-17,162.87046813964844
2023-04-18,164.09275817871094
2023-04-19,165.23622131347656
2023-04-20,164.27020263671875
2023-04-21,162.66346740722656
2023-04-24,162.96905517578125
2023-04-25,161.43133544921875
2023-04-26,161.42144775390625
2023-04-27,166.00506591796875
2023-04-28,167.2569122314453
2023-05-01,167.168212890625
2023-05-02,166.13319396972656
2023-05-03,165.0587615966797
2023-05-04,163.42247009277344
2023-05-05,171.09136962890625
2023-05-08,171.02235412597656
2023-05-09,169.31707763671875
2023-05-10,171.08151245117188
2023-05-11,171.268798828125
2023-05-12,170.34091186523438
2023-05-15,169.84739685058594
2023-05-16,169.84739685058594
2023-05-17,170.45941162109375
2023-05-18,172.7889404296875
2023-05-19,172.89749145507812
2023-05-22,171.9499053955078
2023-05-23,169.34397888183594
2023-05-24,169.62033081054688
2023-05-25,170.75552368164062
2023-05-26,173.1639862060547
2023-05-30,175.0098876953125
2023-05-31,174.9604949951172
2023-06-01,177.7638397216797
2023-06-02,178.61268615722656
2023-06-05,177.2603759765625
2023-06-06,176.89517211914062
2023-06-07,175.52313232421875
2023-06-08,178.23760986328125
2023-06-09,178.62258911132812
2023-06-12,181.41603088378906
2023-06-13,180.9422149658203
2023-06-14,181.57395935058594
2023-06-15,183.60733032226562
2023-06-16,182.53143310546875
2023-06-20,182.62026977539062
2023-06-21,181.5838165283203
2023-06-22,184.58456420898438
2023-06-23,184.26869201660156
2023-06-26,182.8769073486328
2023-06-27,185.630859375
2023-06-28,186.80548095703125
2023-06-29,187.14111328125
2023-06-30,191.46453857421875
2023-07-03,189.97406005859375
2023-07-05,188.858642578125
2023-07-06,189.3324432373047
2023-07-07,188.2169952392578
2023-07-10,186.1737823486328
2023-07-11,185.65061950683594
2023-07-12,187.3188018798828
2023-07-13,188.07882690429688
2023-07-14,188.2268829345703
2023-07-17,191.4842987060547
2023-07-18,191.22764587402344
2023-07-19,192.5799102783203
2023-07-20,190.6353759765625
2023-07-21,189.46075439453125
2023-07-24,190.26028442382812
2023-07-25,191.11903381347656
2023-07-26,191.9876708984375
2023-07-27,190.7241973876953
2023-07-28,193.30050659179688
2023-07-31,193.91249084472656
2023-08-01,193.08334350585938
2023-08-02,190.09249877929688
2023-08-03,188.70068359375
2023-08-04,179.63925170898438
2023-08-07,176.5398406982422
2023-08-08,177.4775390625
2023-08-09,175.8883514404297
2023-08-10,175.6711883544922
2023-08-11,175.7305145263672
2023-08-14,177.3811492919922
2023-08-15,175.39442443847656
2023-08-16,174.524658203125
2023-08-17,171.984375
2023-08-18,172.46873474121094
2023-08-21,173.8031005859375
2023-08-22,175.17698669433594
2023-08-23,179.02194213867188
2023-08-24,174.33682250976562
2023-08-25,176.54100036621094
2023-08-28,178.1027069091797
2023-08-29,181.98715209960938
2023-08-30,185.4762725830078
2023-08-31,185.69374084472656
2023-09-01,187.2653045654297
2023-09-05,187.50254821777344
2023-09-06,180.79119873046875
2023-09-07,175.50315856933594
2023-09-08,176.11598205566406
2023-09-11,177.28231811523438
2023-09-12,174.2577667236328
2023-09-13,172.1919708251953
2023-09-14,173.70425415039062
2023-09-15,172.9827117919922
